Type,Datetime,Latitude,Longitude,C_gauge,Off_Day
Automatic Fire Alarm Resd,2011-02-13,47.528584,-122.285956,RG10_30,1
Automatic Fire Alarm Resd,2011-02-13,47.684896,-122.306731,RG04,1
Auto Fire Alarm,2011-02-13,47.613838,-122.341324,RG11,1
Auto Fire Alarm,2011-02-13,47.61033,-122.33968700000001,RG11,1
Automatic Fire Alarm Resd,2011-02-13,47.55917,-122.392224,RG14,1
Fire in Single Family Res,2011-02-13,47.573894,-122.37213700000001,RG14,1
Automatic Fire Alarm Resd,2011-02-13,47.573894,-122.37213700000001,RG14,1
Automatic Fire Alarm False,2011-02-13,47.626301,-122.356646,RG11,1
Automatic Fire Alarm Resd,2011-02-13,47.685487,-122.354501,RG09,1
Auto Fire Alarm,2011-02-13,47.66167,-122.31956399999999,RG03,1
Auto Fire Alarm,2011-02-13,47.661667,-122.31198700000002,RG03,1
Auto Fire Alarm,2011-02-13,47.607299,-122.33708700000001,RG11,1
Auto Fire Alarm,2011-02-13,47.614788,-122.342952,RG11,1
Auto Fire Alarm,2011-02-13,47.664384000000005,-122.36861,RG09,1
Auto Fire Alarm,2011-02-13,47.549807,-122.31940700000001,RG16,1
Auto Fire Alarm,2011-02-13,47.708594,-122.323275,RG04,1
Auto Fire Alarm,2011-02-12,47.520984999999996,-122.32032,RG16,1
Brush Fire,2011-02-12,47.733847999999995,-122.303598,RG01,1
Auto Fire Alarm,2011-02-12,47.588437,-122.315855,RG20_25,1
Auto Fire Alarm,2011-02-12,47.708899,-122.320568,RG04,1
Automatic Fire Alarm Resd,2011-02-12,47.690684000000005,-122.28220300000001,RG02,1
Automatic Fire Alarm Resd,2011-02-12,47.687523999999996,-122.324087,RG04,1
Car Fire,2011-02-12,47.701698,-122.362125,RG07,1
Auto Fire Alarm,2011-02-12,47.614791,-122.34494,RG11,1
Auto Fire Alarm,2011-02-12,47.612606,-122.34521299999999,RG11,1
Auto Fire Alarm,2011-02-12,47.616490999999996,-122.302623,RG20_25,1
Auto Fire Alarm,2011-02-12,47.605305,-122.31941299999998,RG20_25,1
Automatic Fire Alarm Resd,2011-02-12,47.69312,-122.29847600000001,RG04,1
Auto Fire Alarm,2011-02-12,47.576994,-122.38671299999999,RG14,1
Auto Fire Alarm,2011-02-12,47.608434,-122.338125,RG11,1
Automatic Fire Alarm Resd,2011-02-12,47.69312,-122.29847600000001,RG04,1
Dumpster Fire,2011-02-12,47.708488,-122.308105,RG04,1
Auto Fire Alarm,2011-02-12,47.611425,-122.32076,RG20_25,1
Auto Fire Alarm,2011-02-12,47.624569,-122.350928,RG11,1
Auto Fire Alarm,2011-02-11,47.626721,-122.35812,RG11,0
Auto Fire Alarm,2011-02-11,47.611781,-122.336223,RG11,0
Auto Fire Alarm,2011-02-11,47.712167,-122.31243300000001,RG04,0
Auto Fire Alarm,2011-02-11,47.656828000000004,-122.33850600000001,RG03,0
Automatic Fire Alarm False,2011-02-11,47.597512,-122.324603,RG20_25,0
Auto Fire Alarm,2011-02-11,47.561849,-122.310818,RG18,0
Auto Fire Alarm,2011-02-11,47.599981,-122.326357,RG20_25,0
Automatic Fire Alarm Resd,2011-02-11,47.675335,-122.355332,RG09,0
Shed Fire,2011-02-11,47.573818,-122.29469099999999,RG18,0
Automatic Fire Alarm Resd,2011-02-11,47.629827,-122.351051,RG11,0
Auto Fire Alarm,2011-02-11,47.679460999999996,-122.32275600000001,RG04,0
Auto Fire Alarm,2011-02-11,47.600034,-122.327396,RG20_25,0
Automatic Fire Alarm Resd,2011-02-11,47.522892999999996,-122.322975,RG17,0
Auto Fire Alarm,2011-02-11,47.697815999999996,-122.347167,RG07,0
Auto Fire Alarm,2011-02-11,47.618497,-122.327854,RG11,0
Car Fire Freeway,2011-02-11,47.626290000000004,-122.328673,RG11,0
Car Fire Freeway,2011-02-11,47.620184,-122.32821299999999,RG11,0
Automatic Fire Alarm Resd,2011-02-11,47.675335,-122.355332,RG09,0
Auto Fire Alarm,2011-02-10,47.683048,-122.295852,RG04,0
Auto Fire Alarm,2011-02-10,47.638258,-122.34922900000001,RG11,0
Auto Fire Alarm,2011-02-10,47.706969,-122.296231,RG04,0
Automatic Fire Alarm Resd,2011-02-10,47.628776,-122.304754,RG20_25,0
Auto Fire Alarm,2011-02-10,47.615390999999995,-122.349498,RG11,0
Auto Fire Alarm,2011-02-10,47.534553,-122.31366799999999,RG16,0
Auto Fire Alarm,2011-02-10,47.609343,-122.325128,RG20_25,0
Auto Fire Alarm,2011-02-10,47.615237,-122.320554,RG20_25,0
Dumpster Fire,2011-02-10,47.614077,-122.320603,RG20_25,0
Auto Fire Alarm,2011-02-10,47.558264,-122.31796399999999,RG15,0
Auto Fire Alarm,2011-02-10,47.611672,-122.33648400000001,RG11,0
Auto Fire Alarm,2011-02-10,47.604377,-122.325207,RG20_25,0
Auto Fire Alarm,2011-02-10,47.608434,-122.338125,RG11,0
Automatic Fire Alarm False,2011-02-10,47.576178000000006,-122.41901499999999,RG14,0
Auto Fire Alarm,2011-02-10,47.66162,-122.30724,RG03,0
Auto Fire Alarm,2011-02-10,47.613053,-122.3299,RG20_25,0
Auto Fire Alarm,2011-02-10,47.613069,-122.333142,RG11,0
Rubbish Fire,2011-02-09,47.566976000000004,-122.306876,RG18,0
Auto Fire Alarm,2011-02-09,47.601649,-122.302324,RG20_25,0
Auto Fire Alarm,2011-02-09,47.603733,-122.333825,RG20_25,0
Auto Fire Alarm,2011-02-09,47.660475,-122.35544399999999,RG09,0
Auto Fire Alarm,2011-02-09,47.613069,-122.333142,RG11,0
Auto Fire Alarm,2011-02-09,47.626393,-122.29188500000001,RG20_25,0
Automatic Fire Alarm False,2011-02-09,47.719601000000004,-122.355539,RG01,0
Auto Fire Alarm,2011-02-09,47.656441,-122.31880100000001,RG03,0
Auto Fire Alarm,2011-02-09,47.567271000000005,-122.33198,RG15,0
Auto Fire Alarm,2011-02-09,47.609125,-122.340291,RG11,0
Auto Fire Alarm,2011-02-09,47.603733,-122.333825,RG20_25,0
Fire in Building,2011-02-09,47.655813,-122.38338700000001,RG08,0
Auto Fire Alarm,2011-02-09,47.664393,-122.283353,RG02,0
Auto Fire Alarm,2011-02-09,47.650742,-122.30800900000001,RG03,0
Auto Fire Alarm,2011-02-09,47.535371999999995,-122.31501200000001,RG16,0
Auto Fire Alarm,2011-02-09,47.61055,-122.32931799999999,RG20_25,0
Automatic Fire Alarm False,2011-02-09,47.54887,-122.354722,RG15,0
Auto Fire Alarm,2011-02-09,47.610972,-122.340465,RG11,0
Car Fire,2011-02-09,47.564698,-122.329379,RG15,0
Auto Fire Alarm,2011-02-09,47.636201,-122.37165,RG11,0
Automatic Fire Alarm Resd,2011-02-09,47.672486,-122.33434399999999,RG09,0
Automatic Fire Alarm Resd,2011-02-08,47.693976,-122.311846,RG04,0
Chimney Fire,2011-02-08,47.603190000000005,-122.29058300000001,RG20_25,0
Auto Fire Alarm,2011-02-08,47.599968,-122.328965,RG20_25,0
Auto Fire Alarm,2011-02-08,47.661806,-122.30465600000001,RG03,0
Automatic Fire Alarm Resd,2011-02-08,47.668661,-122.361558,RG09,0
Automatic Fire Alarm False,2011-02-08,47.719601000000004,-122.355539,RG01,0
Auto Fire Alarm,2011-02-08,47.617952,-122.338385,RG11,0
Auto Fire Alarm,2011-02-08,47.614736,-122.350347,RG11,0
Auto Fire Alarm,2011-02-08,47.550940000000004,-122.28778600000001,RG18,0
Automatic Fire Alarm Resd,2011-02-08,47.606536,-122.292608,RG20_25,0
Auto Fire Alarm,2011-02-08,47.659442999999996,-122.30429299999999,RG03,0
Automatic Fire Alarm Resd,2011-02-08,47.549523,-122.374999,RG15,0
Auto Fire Alarm,2011-02-08,47.601649,-122.302324,RG20_25,0
Car Fire,2011-02-08,47.529831,-122.35393899999998,RG17,0
Dumpster Fire,2011-02-07,47.610214,-122.33668300000001,RG11,0
Auto Fire Alarm,2011-02-07,47.573583,-122.389421,RG14,0
Automatic Fire Alarm Resd,2011-02-07,47.658716999999996,-122.271027,RG02,0
Automatic Fire Alarm False,2011-02-07,47.595541,-122.298643,RG20_25,0
Car Fire,2011-02-07,47.601703,-122.322447,RG20_25,0
Auto Fire Alarm,2011-02-07,47.610214,-122.33668300000001,RG11,0
Auto Fire Alarm,2011-02-07,47.623222,-122.333001,RG11,0
Auto Fire Alarm,2011-02-07,47.626883,-122.30238100000001,RG20_25,0
Auto Fire Alarm,2011-02-07,47.63325,-122.37944399999999,RG11,0
Auto Fire Alarm,2011-02-07,47.616049,-122.347067,RG11,0
Automatic Fire Alarm Resd,2011-02-07,47.502136,-122.269713,RG10_30,0
Dumpster Fire,2011-02-07,47.679533,-122.376171,RG09,0
Automatic Fire Alarm Resd,2011-02-07,47.522892999999996,-122.322975,RG17,0
Auto Fire Alarm,2011-02-07,47.61015,-122.333556,RG20_25,0
Auto Fire Alarm,2011-02-07,47.612691999999996,-122.345359,RG11,0
Auto Fire Alarm,2011-02-06,47.615283000000005,-122.31409099999999,RG20_25,1
Automatic Fire Alarm False,2011-02-06,47.661569,-122.30971699999999,RG03,1
Auto Fire Alarm,2011-02-06,47.618854,-122.35283700000001,RG11,1
Car Fire Freeway,2011-02-06,47.554706,-122.31893600000001,RG16,1
Dumpster Fire,2011-02-06,47.611733,-122.296223,RG20_25,1
Automatic Fire Alarm Resd,2011-02-06,47.604597,-122.29051899999999,RG20_25,1
Automatic Fire Alarm False,2011-02-06,47.599902,-122.325052,RG20_25,1
Car Fire Freeway,2011-02-06,47.638512,-122.32260600000001,RG03,1
Auto Fire Alarm,2011-02-06,47.617356,-122.345312,RG11,1
Auto Fire Alarm,2011-02-06,47.613436,-122.344632,RG11,1
Auto Fire Alarm,2011-02-06,47.620604,-122.343829,RG11,1
Auto Fire Alarm,2011-02-06,47.621203,-122.35673700000001,RG11,1
Car Fire,2011-02-06,47.54541,-122.30609399999999,RG16,1
Auto Fire Alarm,2011-02-06,47.548274,-122.31968300000001,RG16,1
Brush Fire,2011-02-06,47.553351,-122.321004,RG16,1
Car Fire,2011-02-06,47.517303000000005,-122.345423,RG17,1
Auto Fire Alarm,2011-02-06,47.610972,-122.340465,RG11,1
Fire in Building,2011-02-06,47.609799,-122.34195,RG11,1
Auto Fire Alarm,2011-02-05,47.625116999999996,-122.32133,RG20_25,1
Auto Fire Alarm,2011-02-05,47.52101,-122.269997,RG10_30,1
Auto Fire Alarm,2011-02-05,47.608434,-122.338125,RG11,1
Automatic Fire Alarm Resd,2011-02-05,47.632313,-122.37043500000001,RG11,1
Automatic Fire Alarm Resd,2011-02-05,47.588971,-122.286805,RG20_25,1
Automatic Fire Alarm Resd,2011-02-05,47.567219,-122.38280900000001,RG14,1
Car Fire,2011-02-05,47.608121999999995,-122.33937399999999,RG11,1
Auto Fire Alarm,2011-02-05,47.601310999999995,-122.33161000000001,RG20_25,1
Auto Fire Alarm,2011-02-05,47.610972,-122.340465,RG11,1
Automatic Fire Alarm Resd,2011-02-05,47.543521000000005,-122.259551,RG18,1
Automatic Fire Alarm False,2011-02-05,47.631522,-122.36180300000001,RG11,1
Fire in Building,2011-02-05,47.708594,-122.32321100000001,RG04,1
Auto Fire Alarm,2011-02-05,47.611047,-122.32341299999999,RG20_25,1
Auto Fire Alarm,2011-02-05,47.588345000000004,-122.30128799999999,RG20_25,1
Auto Fire Alarm,2011-02-05,47.656013,-122.3157,RG03,1
Chimney Fire,2011-02-05,47.555333000000005,-122.26583500000001,RG18,1
Auto Fire Alarm,2011-02-05,47.614090000000004,-122.33759199999999,RG11,1
Auto Fire Alarm,2011-02-05,47.705326,-122.342008,RG01,1
Auto Fire Alarm,2011-02-04,47.699221,-122.32576599999999,RG04,0
Automatic Fire Alarm Resd,2011-02-04,47.509493,-122.27006899999999,RG10_30,0
Dumpster Fire,2011-02-04,47.613528,-122.33204199999999,RG11,0
Auto Fire Alarm,2011-02-04,47.664188,-122.283566,RG03,0
Auto Fire Alarm,2011-02-04,47.6122,-122.329292,RG20_25,0
Automatic Fire Alarm Resd,2011-02-04,47.698901,-122.322348,RG04,0
Auto Fire Alarm,2011-02-04,47.632894,-122.325878,RG03,0
Auto Fire Alarm,2011-02-04,47.660503999999996,-122.39823500000001,RG08,0
Auto Fire Alarm,2011-02-04,47.516537,-122.27908300000001,RG10_30,0
Fire in Building,2011-02-04,47.661568,-122.308376,RG03,0
Auto Fire Alarm,2011-02-04,47.659442999999996,-122.30429299999999,RG03,0
Auto Fire Alarm,2011-02-04,47.668627,-122.384433,RG08,0
Auto Fire Alarm,2011-02-04,47.606181,-122.311554,RG20_25,0
Auto Fire Alarm,2011-02-04,47.664393,-122.283353,RG02,0
Auto Fire Alarm,2011-02-04,47.708594,-122.32321100000001,RG04,0
Auto Fire Alarm,2011-02-04,47.608665,-122.329131,RG20_25,0
Car Fire,2011-02-04,47.602804,-122.336044,RG20_25,0
Auto Fire Alarm,2011-02-04,47.612158,-122.32311299999999,RG20_25,0
Fire in Building,2011-02-04,47.615227000000004,-122.351628,RG11,0
Auto Fire Alarm,2011-02-04,47.553442,-122.387,RG14,0
Automatic Fire Alarm Resd,2011-02-04,47.673633,-122.325473,RG03,0
Auto Fire Alarm,2011-02-04,47.607945,-122.328471,RG20_25,0
Auto Fire Alarm,2011-02-04,47.658901,-122.315505,RG03,0
Automatic Fire Alarm Resd,2011-02-04,47.734132,-122.34059199999999,RG01,0
Auto Fire Alarm,2011-02-04,47.642178,-122.400975,RG12,0
Auto Fire Alarm,2011-02-04,47.625452,-122.355397,RG11,0
Auto Fire Alarm,2011-02-03,47.516276,-122.27925800000001,RG10_30,0
Auto Fire Alarm,2011-02-03,47.594328999999995,-122.31175900000001,RG20_25,0
Car Fire,2011-02-03,47.598096999999996,-122.29991799999999,RG20_25,0
Automatic Fire Alarm Resd,2011-02-03,47.538379,-122.26458899999999,RG10_30,0
Auto Fire Alarm,2011-02-03,47.616451,-122.314031,RG20_25,0
Chimney Fire,2011-02-03,47.538379,-122.26458899999999,RG10_30,0
Auto Fire Alarm,2011-02-03,47.652196999999994,-122.30903400000001,RG03,0
Auto Fire Alarm,2011-02-03,47.652196999999994,-122.30903400000001,RG03,0
Auto Fire Alarm,2011-02-03,47.60705,-122.335324,RG20_25,0
Brush Fire,2011-02-03,47.552082,-122.319754,RG16,0
Auto Fire Alarm,2011-02-03,47.611047,-122.32341299999999,RG20_25,0
Auto Fire Alarm,2011-02-03,47.617356,-122.345312,RG11,0
Auto Fire Alarm,2011-02-03,47.599906,-122.332879,RG20_25,0
Automatic Fire Alarm False,2011-02-03,47.583676000000004,-122.30814,RG20_25,0
Auto Fire Alarm,2011-02-03,47.624276,-122.330091,RG11,0
Automatic Fire Alarm Resd,2011-02-03,47.656968,-122.33141699999999,RG03,0
Auto Fire Alarm,2011-02-03,47.602742,-122.305039,RG20_25,0
Car Fire,2011-02-03,47.661349,-122.32617900000001,RG03,0
Auto Fire Alarm,2011-02-02,47.600745,-122.33418300000001,RG20_25,0
Fire in Single Family Res,2011-02-02,47.707381,-122.33573,RG01,0
Auto Fire Alarm,2011-02-02,47.632294,-122.34103999999999,RG11,0
Auto Fire Alarm,2011-02-02,47.518178000000006,-122.367277,RG17,0
Automatic Fire Alarm Resd,2011-02-02,47.62341,-122.28548700000002,RG20_25,0
Rubbish Fire,2011-02-02,47.673818,-122.37621100000001,RG09,0
Auto Fire Alarm,2011-02-02,47.604377,-122.325207,RG20_25,0
Auto Fire Alarm,2011-02-02,47.588437,-122.317276,RG20_25,0
Auto Fire Alarm,2011-02-02,47.573124,-122.37816000000001,RG14,0
Automatic Fire Alarm False,2011-02-02,47.615227000000004,-122.321926,RG20_25,0
Automatic Fire Alarm Resd,2011-02-02,47.614106,-122.28818400000002,RG20_25,0
Auto Fire Alarm,2011-02-02,47.676136,-122.290283,RG02,0
Auto Fire Alarm,2011-02-02,47.633746,-122.34041,RG11,0
Auto Fire Alarm,2011-02-02,47.602114,-122.330809,RG20_25,0
Auto Fire Alarm,2011-02-02,47.73104,-122.34776399999998,RG01,0
Auto Fire Alarm,2011-02-02,47.607557,-122.340392,RG11,0
Auto Fire Alarm,2011-02-02,47.661384999999996,-122.305472,RG03,0
Auto Fire Alarm,2011-02-02,47.614973,-122.32858,RG20_25,0
Fire in Single Family Res,2011-02-02,47.683532,-122.27522900000001,RG02,0
Automatic Fire Alarm Resd,2011-02-02,47.592607,-122.307723,RG20_25,0
Auto Fire Alarm,2011-02-02,47.640388,-122.3038,RG03,0
Auto Fire Alarm,2011-02-02,47.604377,-122.325207,RG20_25,0
Fire in Single Family Res,2011-02-01,47.635606,-122.39973400000001,RG12,0
Car Fire,2011-02-01,47.679835,-122.377845,RG08,0
Auto Fire Alarm,2011-02-01,47.606245,-122.340723,RG11,0
Auto Fire Alarm,2011-02-01,47.710657,-122.35549499999999,RG01,0
Auto Fire Alarm,2011-02-01,47.685074,-122.30188600000001,RG04,0
Car Fire Freeway,2011-02-01,47.65745,-122.32215500000001,RG03,0
Auto Fire Alarm,2011-02-01,47.60828,-122.33474199999999,RG20_25,0
Dumpster Fire,2011-02-01,47.610743,-122.338702,RG11,0
Auto Fire Alarm,2011-02-01,47.576219,-122.321401,RG15,0
Car Fire,2011-02-01,47.535219,-122.28813000000001,RG18,0
Auto Fire Alarm,2011-02-01,47.670171999999994,-122.376806,RG08,0
Auto Fire Alarm,2011-02-01,47.603342,-122.335001,RG20_25,0
Automatic Fire Alarm Resd,2011-02-01,47.685306,-122.32018899999998,RG04,0
Automatic Fire Alarm Resd,2011-02-01,47.632301,-122.345747,RG11,0
Auto Fire Alarm,2011-01-31,47.61055,-122.32931799999999,RG20_25,0
Fire in Building,2011-01-31,47.572606,-122.29376699999999,RG18,0
Auto Fire Alarm,2011-01-31,47.60828,-122.33474199999999,RG20_25,0
Auto Fire Alarm,2011-01-31,47.571115,-122.28993,RG18,0
Auto Fire Alarm,2011-01-31,47.612035999999996,-122.32606899999999,RG20_25,0
Auto Fire Alarm,2011-01-31,47.677788,-122.26213500000001,RG02,0
Auto Fire Alarm,2011-01-31,47.611553,-122.311479,RG20_25,0
Auto Fire Alarm,2011-01-31,47.575917,-122.294008,RG18,0
Auto Fire Alarm,2011-01-31,47.608434,-122.338125,RG11,0
Automatic Fire Alarm Resd,2011-01-31,47.564522,-122.39346299999998,RG14,0
Auto Fire Alarm,2011-01-31,47.570135,-122.279552,RG18,0
Auto Fire Alarm,2011-01-31,47.723218,-122.34819499999999,RG01,0
Car Fire,2011-01-31,47.581267,-122.29699099999999,RG20_25,0
Car Fire,2011-01-31,47.592105,-122.31728100000001,RG20_25,0
Auto Fire Alarm,2011-01-31,47.697866999999995,-122.36701599999999,RG07,0
Automatic Fire Alarm Resd,2011-01-31,47.670894,-122.369001,RG09,0
Automatic Fire Alarm Resd,2011-01-31,47.509684,-122.263054,RG10_30,0
Automatic Fire Alarm Resd,2011-01-31,47.581811,-122.37803799999999,RG14,0
Auto Fire Alarm,2011-01-30,47.677788,-122.26213500000001,RG02,1
Ship Fire 50'on Shore/Pier,2011-01-30,47.655243,-122.37995900000001,RG12,1
Automatic Fire Alarm Resd,2011-01-30,47.531844,-122.34805300000001,RG17,1
Auto Fire Alarm,2011-01-30,47.615781,-122.33471499999999,RG11,1
Automatic Fire Alarm Resd,2011-01-30,47.701529,-122.371632,RG07,1
Automatic Fire Alarm Resd,2011-01-30,47.658932,-122.402431,RG08,1
Auto Fire Alarm,2011-01-30,47.604413,-122.329842,RG20_25,1
Automatic Fire Alarm Resd,2011-01-30,47.652882,-122.277775,RG03,1
Auto Fire Alarm,2011-01-30,47.665043,-122.37121100000002,RG09,1
Fire in Single Family Res,2011-01-30,47.58055,-122.39192299999999,RG14,1
Auto Fire Alarm,2011-01-30,47.617706,-122.307396,RG20_25,1
Automatic Fire Alarm False,2011-01-30,47.721326,-122.294026,RG04,1
Auto Fire Alarm,2011-01-30,47.717995,-122.295993,RG04,1
Auto Fire Alarm,2011-01-30,47.606212,-122.320559,RG20_25,1
Automatic Fire Alarm Resd,2011-01-30,47.669585999999995,-122.358446,RG09,1
Auto Fire Alarm,2011-01-30,47.646884,-122.351092,RG09,1
Automatic Fire Alarm Resd,2011-01-30,47.57183,-122.37606699999999,RG14,1
Automatic Fire Alarm Resd,2011-01-30,47.648697999999996,-122.39423899999998,RG12,1
Auto Fire Alarm,2011-01-30,47.538872,-122.28474399999999,RG18,1
Rubbish Fire,2011-01-29,47.595571,-122.302222,RG20_25,1
Auto Fire Alarm,2011-01-29,47.588437,-122.315855,RG20_25,1
Automatic Fire Alarm Resd,2011-01-29,47.508128,-122.381496,RG05,1
Auto Fire Alarm,2011-01-29,47.608621,-122.320756,RG20_25,1
Automatic Fire Alarm False,2011-01-29,47.661621000000004,-122.31198799999999,RG03,1
Auto Fire Alarm,2011-01-29,47.546078,-122.287377,RG18,1
Automatic Fire Alarm Resd,2011-01-29,47.676539,-122.401051,RG08,1
Automatic Fire Alarm False,2011-01-29,47.67947,-122.31741299999999,RG04,1
Automatic Fire Alarm False,2011-01-29,47.622118,-122.35933999999999,RG11,1
Auto Fire Alarm,2011-01-29,47.546078,-122.287377,RG18,1
Automatic Fire Alarm Resd,2011-01-29,47.531524,-122.373924,RG05,1
Auto Fire Alarm,2011-01-29,47.639983,-122.325891,RG03,1
Auto Fire Alarm,2011-01-29,47.608292,-122.33799499999999,RG11,1
Auto Fire Alarm,2011-01-29,47.576865000000005,-122.30997099999999,RG20_25,1
Auto Fire Alarm,2011-01-29,47.601718,-122.331581,RG20_25,1
Automatic Fire Alarm Resd,2011-01-29,47.643521,-122.387606,RG12,1
Automatic Fire Alarm False,2011-01-29,47.523309999999995,-122.272834,RG10_30,1
Auto Fire Alarm,2011-01-29,47.609454,-122.33598799999999,RG11,1
Fire in Building,2011-01-29,47.633099,-122.341099,RG11,1
Automatic Fire Alarm Resd,2011-01-29,47.666540999999995,-122.310776,RG03,1
Auto Fire Alarm,2011-01-29,47.631249,-122.390204,RG12,1
Fire in Building,2011-01-29,47.62746,-122.302377,RG20_25,1
Fire in Single Family Res,2011-01-28,47.559585999999996,-122.29798899999999,RG18,0
Auto Fire Alarm,2011-01-28,47.72343,-122.348165,RG01,0
Car Fire,2011-01-28,47.615268,-122.307445,RG20_25,0
Auto Fire Alarm,2011-01-28,47.650721999999995,-122.364428,RG09,0
Auto Fire Alarm,2011-01-28,47.70593,-122.332098,RG04,0
Auto Fire Alarm,2011-01-28,47.618412,-122.35520600000001,RG11,0
Auto Fire Alarm,2011-01-28,47.518178000000006,-122.367277,RG17,0
Auto Fire Alarm,2011-01-28,47.52093,-122.356471,RG17,0
Auto Fire Alarm,2011-01-28,47.611478999999996,-122.327097,RG20_25,0
Auto Fire Alarm,2011-01-28,47.621243,-122.345,RG11,0
Auto Fire Alarm,2011-01-28,47.546078,-122.287377,RG18,0
Auto Fire Alarm,2011-01-28,47.630633,-122.32760900000001,RG11,0
Auto Fire Alarm,2011-01-28,47.604413,-122.329842,RG20_25,0
Auto Fire Alarm,2011-01-28,47.614106,-122.31016100000001,RG20_25,0
Auto Fire Alarm,2011-01-28,47.546078,-122.287377,RG18,0
Automatic Fire Alarm Resd,2011-01-28,47.659113,-122.330097,RG03,0
Auto Fire Alarm,2011-01-28,47.598351,-122.32432800000001,RG20_25,0
Automatic Fire Alarm Resd,2011-01-28,47.714242999999996,-122.317972,RG01,0
Auto Fire Alarm,2011-01-28,47.679460999999996,-122.32275600000001,RG04,0
Auto Fire Alarm,2011-01-28,47.679460999999996,-122.32275600000001,RG04,0
Car Fire,2011-01-28,47.668661,-122.368604,RG09,0
Automatic Fire Alarm Resd,2011-01-28,47.582431,-122.31209199999999,RG20_25,0
Automatic Fire Alarm False,2011-01-28,47.522228000000005,-122.35645600000001,RG17,0
Auto Fire Alarm,2011-01-28,47.607945,-122.328471,RG20_25,0
Automatic Fire Alarm Resd,2011-01-28,47.688388,-122.34965,RG09,0
Auto Fire Alarm,2011-01-28,47.726859999999995,-122.345017,RG01,0
Auto Fire Alarm,2011-01-28,47.732778,-122.296531,RG01,0
Automatic Fire Alarm Resd,2011-01-28,47.690589,-122.27465600000001,RG02,0
Auto Fire Alarm,2011-01-28,47.66005,-122.312025,RG03,0
Auto Fire Alarm,2011-01-28,47.649846999999994,-122.34475400000001,RG03,0
Auto Fire Alarm,2011-01-28,47.667885,-122.370903,RG09,0
Automatic Fire Alarm Resd,2011-01-28,47.506009000000006,-122.38640900000001,RG05,0
Auto Fire Alarm,2011-01-27,47.611557,-122.33019099999999,RG20_25,0
Auto Fire Alarm,2011-01-27,47.688503000000004,-122.31076000000002,RG04,0
Auto Fire Alarm,2011-01-27,47.612046,-122.34823200000001,RG11,0
Auto Fire Alarm,2011-01-27,47.617166999999995,-122.35491599999999,RG11,0
Auto Fire Alarm,2011-01-27,47.628713,-122.330942,RG11,0
Auto Fire Alarm,2011-01-27,47.616942,-122.330731,RG11,0
Auto Fire Alarm,2011-01-27,47.66288,-122.353974,RG09,0
Auto Fire Alarm,2011-01-27,47.590072,-122.29241100000002,RG20_25,0
Auto Fire Alarm,2011-01-27,47.611672,-122.33648400000001,RG11,0
Automatic Fire Alarm Resd,2011-01-27,47.592942,-122.30008799999999,RG20_25,0
Auto Fire Alarm,2011-01-27,47.603342,-122.335001,RG20_25,0
Auto Fire Alarm,2011-01-27,47.608946,-122.33398899999999,RG20_25,0
